text	label	is_action	names	dates	locations
Sergio, close the door!	False	True	[Sergio]	[]	[]
Ella, come on.	False	True	[Ella]	[]	[]
Look at me, Ella.	False	True	[Ella]	[]	[]
Ella, I'm begging you, stay here.	False	True	[Ella]	[]	[]
The people who want you dead own half the police in Europe.	False	True	[Europe]	[]	[]
If Metzger's already taken care of our main problem, we can forget about the girl.	False	True	[Metzger]	[]	[]
Ella, listen to me very carefully.	False	True	[Ella]	[]	[]
(Knock On Door)	False	True	[Door]	[]	[]
(Screams) Stay down!	False	True	[Screams]	[]	[]
Ella, get in!	False	True	[Ella]	[]	[]
Mr. Addison, let's speak frankly.	False	True	[Mr., Addison]	[]	[]
Here to see Richard Addison.	False	True	[Richard, Addison]	[]	[]
Tell him it's Ella Hatto.	False	True	[Ella, Hatto]	[]	[]
Richard, stop.	False	True	[Richard]	[]	[]
Find Agatha.	False	True	[Agatha]	[]	[]
Metzger, take it off.	False	True	[Metzger]	[]	[]
Ella, stay with me.	False	True	[Ella]	[]	[]
- Tim, look out!	False	True	[Tim]	[]	[]
Slow down, Tim!	False	True	[Tim]	[]	[]
Show Mommy your teeth.	False	True	[Mommy]	[]	[]
Tim, look who's here.	False	True	[Tim]	[]	[]
We'll have it on Monday, Mr. Francis.	False	True	[Mr., Francis]	[Monday]	[]
Well, trust me, ma'am.	False	True	[ma'am]	[]	[]
Get me a double espresso... and see if there's someplace around here with decent sushi.	False	True	[sushi]	[]	[]
Just wait until Mom and Dad find out about this.	False	True	[Mom, Dad]	[]	[]
Even bears can ride a bike without training wheels, Leslie.	False	True	[Leslie]	[]	[]
Jimbo, run some interference.	False	True	[Jimbo]	[]	[]
"Try to say ""Chiweenie"" without smiling."	False	True	[Chiweenie]	[]	[]
Teddy, roll the clip.	False	True	[Teddy]	[]	[]
Staci, read back the notes.	False	True	[Staci]	[]	[]
Wait until Mom and Dad hear this.	False	True	[Mom, Dad]	[]	[]
Hand over the tape, Timmy.	False	True	[Timmy]	[]	[]
- Give me Lam-Lam!	False	True	[Lam, Lam]	[]	[]
Templeton, let's be reasonable.	False	True	[Templeton]	[]	[]
"My Dad says, ""Those who can, do."""	False	True	[Dad]	[]	[]
I'll become a Baby Corp legend.	False	True	[Baby, Corp]	[]	[]
Take Your Kid to Work Day.	False	True	[Kid, Work, Day]	[]	[]
We can get inside Puppy Co... and find out what the new puppy is!	False	True	[Puppy, Co]	[]	[]
Tim, I may look like a baby... but I was born all grown up.	False	True	[Tim]	[]	[]
And Tim, look!	False	True	[Tim]	[]	[]
We'll stick your brother in the Puppy Zone... while we have a little Tim time.	False	True	[Puppy, Zone, Tim]	[]	[]
I kind of wanna see how it ends.	False	True	[wanna]	[]	[]
Wait until they meet Puppy Co's certified... in-house childcare expert.	False	True	[Puppy, Co]	[]	[]
Staci, come in!	False	True	[Staci]	[]	[]
Timothy Leslie Templeton, please pick up the white courtesy phone.	False	True	[Timothy, Leslie, Templeton, white, courtesy]	[]	[]
Follow that Elvis!	False	True	[Elvis]	[]	[]
This will teach you to kidnap the parents of One-Eyed Tim.	False	True	[Eyed, Tim]	[]	[]
- Dodge, parry, and thrust!	False	True	[Dodge, parry]	[]	[]
Get the Forever Puppy!	False	True	[Forever, Puppy]	[]	[]
Go, Tim!	False	True	[Tim]	[]	[]
All right, Mom and Dad, hang on!	False	True	[Mom, Dad]	[]	[]
Go, Tim!	False	True	[Tim]	[]	[]
Mom, Dad, hold on!	False	True	[Dad]	[]	[]
Staci, this letter should get you into the school of your choice.	False	True	[Staci]	[]	[]
Tim, look who's here!	False	True	[Tim]	[]	[]
Say hello to Theodore Lindsey Templeton.	False	True	[Theodore, Lindsey, Templeton]	[]	[]
Just ask your Uncle Ted.	False	True	[Uncle, Ted]	[]	[]
Come on, Mom.	False	True	[Mom]	[]	[]
Enjoy The Flick.	False	True	[Flick]	[]	[]
Dr. Johnny will crown the winner at a Magical Animals live telecast right here in New York City.	False	True	[Dr., Johnny, Magical, Animals]	[]	[New York City]
Let me out, Okja.	False	True	[Okja]	[]	[]
Well, fucking film me, Jennifer!	False	True	[Jennifer]	[]	[]
Mundo, get out of the shot, please.	False	True	[Mundo]	[]	[]
Mundo, get out of the shot.	False	True	[Mundo]	[]	[]
Show the sash to the camera, Jennifer, and go...	False	True	[Jennifer]	[]	[]
Okja is going far away... so you can keep this gold pig instead.	False	True	[Okja]	[]	[]
She'll spend the night at the Mirando building in Seoul.	False	True	[Mirando]	[]	[Seoul]
If that's how you feel, call yourself something else and not the A.L.F., and get out of this truck.	False	True	[A.L.F.]	[]	[]
Rescue Okja, replace the black box and let Mirando retake Okja.	False	True	[Rescue, Okja, Mirando, Okja]	[]	[]
Take Okja back to the mountains.	False	True	[Okja]	[]	[]
Okja, I'll see you in New York.	False	True	[Okja]	[]	[New York]
Try learning English.	False	True	[English]	[]	[]
And the Best Super Pig Fest will continue as planned.	False	True	[Best, Super, Pig, Fest]	[]	[]
You'll invite her to the Best Super Pig Festival and...	False	True	[Best, Super, Pig, Festival]	[]	[]
Jennifer, get her a first class ticket.	False	True	[Jennifer]	[]	[]
Let's take a photo for our company Twitter.	False	True	[Twitter]	[]	[]
Get Okja on the phone now!	False	True	[Okja]	[]	[]
Consider this your final contribution to the A.L.F.	False	True	[A.L.F.]	[]	[]
"For more details and shocking proof of Mirando's crimes against humanity and animals, go to YouTube and search ""Mirando is fucked."""	False	True	[Mirando, YouTube, Mirando]	[]	[]
"Go to YouTube now and search ""Mirando is F-U-C-K-E-D."""	False	True	[YouTube, Mirando, F, U, C, K]	[]	[]
Red, let's go.	False	True	[Red]	[]	[]
But, by God, did he know about business.	False	True	[God]	[]	[]
Please note that Black Chalk was here exactly on time.	False	True	[Black, Chalk]	[]	[]
- Let Mija and Okja go.	False	True	[Mija, Okja]	[]	[]
Listen, John... with all sincerity...	False	True	[John]	[]	[]
See you soon, John.	False	True	[John]	[]	[]
Excuse me, miss.	False	True	[miss]	[]	[]
Tell me, John...	False	True	[John]	[]	[]
May you have a safe journey, Mr. Wick.	False	True	[Mr., Wick]	[]	[]
Please let MTA personnel in the event of suspicious activity.	False	True	[MTA]	[]	[]
Tell him it's John Wick.	False	True	[John, Wick]	[]	[]
The Camorra and the high table will come for you.	False	True	[Camorra]	[]	[]
Earl will guide you, to be careful on your way down.	False	True	[Earl]	[]	[]
Unite provide an experience that highlights...	False	True	[Unite]	[]	[]
Jonathan, listen to me...	False	True	[Jonathan]	[]	[]
Daenerys Targaryen could come and take it back the day after you move in.	False	True	[Daenerys, Targaryen]	[]	[]
I must say, I don't think the Iron Bank has ever had a debt of this magnitude repaid in a single installment.	False	True	[Iron, Bank]	[]	[]
Rest assured, Your Grace, you can count on the Iron Bank's support.	False	True	[Iron, Bank]	[]	[]
Send for Maester Luwin or Ser Rodrick.	False	True	[Maester, Luwin, Ser, Rodrick]	[]	[]
Go ask Jon Snow, then, the King in the North.	False	True	[Jon, Snow, King, North]	[]	[]
Tell Sansa her sister's home.	False	True	[Sansa]	[]	[]
Right, go tell Lady Stark.	False	True	[Lady, Stark]	[]	[]
I will fight for the North.	False	True	[North]	[]	[]
Call Grey Worm and the Unsullied back.	False	True	[Grey, Worm, Unsullied]	[]	[]
Commit to the blockade of King's Landing.	False	True	[King]	[]	[]
- Get back to King's Landing.	False	True	[King]	[]	[]
If Elijah is going to die one way or another, then I can try placing his soul inside the pendant.	False	True	[Elijah]	[]	[]
Get Elijah into the pendant!	False	True	[Elijah]	[]	[]
Kill the Hollow, save our brother.	False	True	[Hollow]	[]	[]
Davina will suffer with me.	False	True	[Davina]	[]	[]
Listen, Hope, I know you're scared.	False	True	[Hope]	[]	[]
I say we kill our enemy and sacrifice her, then I can channel the power from the Hollow's death, raise Elijah's body, and place him back where he belongs.	False	True	[Hollow, Elijah]	[]	[]
I'll talk to Hope.	False	True	[Hope]	[]	[]
Dauha naer do smrti.	False	True	[Dauha]	[]	[]
Dauha naer do smrti.	False	True	[Dauha]	[]	[]
Dauha naer do smrti.	False	True	[Dauha]	[]	[]
Kol's coming to watch my back, so you can just scamper off.	False	True	[Kol]	[]	[]
Go after Rebekah, find the totem.	False	True	[Rebekah]	[]	[]
I'll go with Hayley.	False	True	[Hayley]	[]	[]
Anoint these with a drop of Hope's blood.	False	True	[Hope]	[]	[]
Hayley could die.	False	True	[Hayley]	[]	[]
I'm too weak right now, but if we could find a coven to counter Inadu's spell, then...	False	True	[Inadu]	[]	[]
Once the totem is destroyed, we can sacrifice the Hollow.	False	True	[Hollow]	[]	[]
You will make it home, Freya.	False	True	[Freya]	[]	[]
Focus on the knot, luv.	False	True	[luv]	[]	[]
See you later, Pete!	False	True	[Pete]	[]	[]
"""He could sell ice to the Eskimos."""	False	True	[Eskimos]	[]	[]
Sam. Come back.	False	True	[Sam]	[]	[]
Sam, come back...	False	True	[Sam]	[]	[]
Let me run you both down to AE, you lying shitbags.	False	True	[AE]	[]	[]
Lord, please use thy divine power to find a good cash buyer for Brian and Kellie's car.	False	True	[Lord, Brian, Kellie]	[]	[]
Dear merciful Lord, please do what you can to get a better reception for Aggy's TV.	False	True	[Lord, Aggy]	[]	[]
Dear Lord, please give me the strength not to piss my pants in front of these time-wasting sons of bitches.	False	True	[Lord]	[]	[]
"I'd say, ""Unless the demand for creepy-looking gigolos"	False	True	[creepy]	[]	[]
Coxy would then sell them on with a 600% mark-up.	False	True	[Coxy]	[]	[]
Fuck me, Carol.	False	True	[Carol]	[]	[]
But hold on to that thought, because this, Lorna, pardon my French, this DISGRACEFUL piece of shit is a well-known national company's patio door.	False	True	[Lorna, French, DISGRACEFUL]	[]	[]
You'll have to bring the family over for a barbecue soon, Vince.	False	True	[Vince]	[]	[]
Hang on a minute, he's just here, Brendan.	False	True	[Brendan]	[]	[]
You always did know how to make me laugh, Vincent Swan.	False	True	[Vincent, Swan]	[]	[]
Right, well, I could get Brendan to re-fit the old ones, but, I mean, then you'll be paying to replace these with an identical and frankly inferior product.	False	True	[Brendan]	[]	[]
I tell you what, I'll get Brendan to replace the windows for free.	False	True	[Brendan]	[]	[]
Vincent, you do know I'm 14 years old.	False	True	[Vincent]	[14 years old]	[]
Pull the blinds, Brian.	False	True	[Brian]	[]	[]
- Nah, let me get these.	False	True	[Nah]	[]	[]
"Brash fuckers. ""Oh, look at me, I don't own my own car."	False	True	[Brash]	[]	[]
Can I just say that firing Vincent was a smart move.	False	True	[Vincent]	[]	[]
"No, ""Yours sincerely, Mr Tony Walsh"" will do."	False	True	[Mr, Tony, Walsh]	[]	[]
Do let me know if you need a few pointers on how to motivate a sales team, Sheriff.	False	True	[Sheriff]	[]	[]
I'll say this for Fitzpatrick, he was putting the hours in designing his sexy roller-coaster.	False	True	[Fitzpatrick]	[]	[]
Write that down for him, Carol.	False	True	[Carol]	[]	[]
Keep an eye on him, Carol.	False	True	[Carol]	[]	[]
Oi, Jimmy Hill, give the fucking live commentary a rest.	False	True	[Oi, Jimmy, Hill]	[]	[]
Fitzpatrick was tugging off to it. - Fuck off!	False	True	[Fitzpatrick]	[]	[]
Right let's get moving, Fitzpatrick.	False	True	[Fitzpatrick]	[]	[]
You're going to go back to Walshy, and ask him for your job back.	False	True	[Walshy]	[]	[]
Vincent, look at me.	False	True	[Vincent]	[]	[]
I'll call the leasing company and get you a BMW, but you better get us out of this hole with Ronnie.	False	True	[BMW, Ronnie]	[]	[]
I did get one concession from Ronnie.	False	True	[Ronnie]	[]	[]
Hurry up, bell ends!	False	True	[bell]	[]	[]
Well, if you could pass this on to Mr Swan and tell him that	False	True	[Mr, Swan]	[]	[]
Tell Mr Swan I'll see him soon.	False	True	[Mr, Swan]	[]	[]
If you do happen to run into Mr Swan please do let him know that I stopped by.	False	True	[Mr, Swan]	[]	[]
You and your student comrades might want to go and live in Russia but, here, in the free West, we try not to inform on our pals.	False	True	[West]	[]	[Russia]
Brian, will you just give it a rest for two minutes while I try and figure out how to get this fucking bloodhound off my scent.	False	True	[Brian]	[]	[]
And talking of illegal aliens, meet Brendan, our Irish fitter.	False	True	[meet, Brendan]	[]	[]
Yes, I can work a camera, Brendan, not because I've been to university.	False	True	[Brendan]	[]	[]
Donna, get your arse in here!	False	True	[Donna]	[]	[]
- I'll take the pictures, Brendan.	False	True	[Brendan]	[]	[]
If you'd like to just follow me upstairs, Donna.	False	True	[Donna]	[]	[]
Look at little Karen there, she looks pleased as punch she turned into such a stunner.	False	True	[Karen]	[]	[]
Maybe I'd better ask Brendan when I see him.	False	True	[Brendan]	[]	[]
Come on, Donna doesn't give a shit.	False	True	[Donna]	[]	[]
Call me Martin.	False	True	[Martin]	[]	[]
Thing is, Martin, we could continue this charade for weeks until	False	True	[Martin]	[weeks]	[]
Tell Mr Swan I'll be back tomorrow.	False	True	[Mr, Swan]	[tomorrow]	[]
Brian, can you tell them to hurry up, please. Bollocks.	False	True	[Brian]	[]	[]
When I'm old and you even think about putting me in a home, reflect back on this day, young Robbie.	False	True	[Robbie]	[this day]	[]
The thing is, though, Martin, once you've crossed the line... you might as well make damn sure it's worth it.	False	True	[Martin]	[]	[]
Now... Martin, tell me	False	True	[Martin]	[]	[]
Kids, go upstairs.	False	True	[Kids]	[]	[]
So, not only did I have to torch the entire fucking pirate ET stock,	False	True	[ET]	[]	[]
Look, Rob, I sell windows, and a lot of fucking windows, I might add, to people all over our town.	False	True	[Rob]	[]	[]
Yeah, yeah. Laugh it up, Luddites.	False	True	[Luddites]	[]	[]
Widow Maker, meet the Sexy Elf.	False	True	[Widow, Maker, Sexy, Elf]	[]	[]
Oh, God! Look at me.	False	True	[God]	[]	[]
Come here. (PHONE RINGS) One sec.	False	True	[sec]	[]	[]
You'd better stick her through. Vincent Swan speaking.	False	True	[Vincent, Swan]	[]	[]
Now I do hope Grandad hasn't been boring the tits off you...	False	True	[Grandad]	[]	[]
- Make it a large one. - Cool.	False	True	[Cool]	[]	[]
Right, well, better get back, then, before Thyroid swipes our starters.	False	True	[Thyroid]	[]	[]
Ladies and gentlemen, can you give a warm welcome to your host for the awards this evening, managing editor of The Essex Chronicle, Miss Sharon Webb.	False	True	[Essex, Chronicle, Miss, Sharon, Webb]	[]	[]
Or should I say, good year, for what a year it's been for the companies and business leaders of Essex gathered here tonight.	False	True	[Essex]	[a year]	[]
Ladies and gentleman, please give a huge congratulations to the winner of the Essex Prestige Awards' first ever Entrepreneur of the Year,	False	True	[Essex, Prestige, Awards, Entrepreneur]	[]	[]
Let's keep this dignified. (ANDREW LAUGHS)	False	True	[ANDREW, LAUGHS]	[]	[]
Vincent Swan, meet Sharon Webb.	False	True	[Vincent, Swan, Sharon, Webb]	[]	[]
Walshy will finish up with you next week.	False	True	[Walshy]	[next week]	[]
Right. Come on, Sam.	False	True	[Sam]	[]	[]
Sam, tell him it was a joke.	False	True	[Sam]	[]	[]
Just go inside, Sam.	False	True	[Sam]	[]	[]
(SHE SOBS) Just go inside.	False	True	[SHE, SOBS]	[]	[]
Sometimes when a Mum and a Dad fall out of love, it's better for everyone if they stop being husband and wife and start living in different houses.	False	True	[Mum, Dad]	[]	[]
I'll go give Walshy the glad tidings.	False	True	[Walshy]	[]	[]
I'd better go give Walshy the glad tidings.	False	True	[Walshy]	[]	[]
Stop tugging on that pencil dick and prepare to be happy.	False	True	[dick]	[]	[]
Now take a seat, Carol.	False	True	[Carol]	[]	[]
Hang on, I was just about tell you Nature-Burn's...	False	True	[Nature, Burn]	[]	[]
Martin, mate, hold up, let me buy you a pint.	False	True	[Martin]	[]	[]
If you thought going on a date with Essex's answer to Jimmy Krankie would wind me up, you were right.	False	True	[Essex, Jimmy, Krankie]	[]	[]
Er, pipe down, Tarzan.	False	True	[Tarzan]	[]	[]
I can provide for my family, Sam.	False	True	[Sam]	[]	[]
But I also said I would see you right, like I have done these previous ten months while you've sold jack shit, so please, stop fucking crying about it.	False	True	[jack]	[these previous ten months]	[]
No, no, no, no, wait, hang on.	False	True	[wait]	[]	[]
And boy did I need something to bring the old Vincent Swan mojo back.	False	True	[Vincent, Swan]	[]	[]
"""Support The Miners!"""	False	True	[Miners]	[]	[]
Glad to hear it, comrade.	False	True	[Glad]	[]	[]
Listen, my number one son, you'll get to spend some quality time with Daddy, straight after Daddy gets back from closing a big fucking deal with the man from the council.	False	True	[Daddy]	[]	[]
Rick, I'll skip the foreplay and jump straight into the penetration then.	False	True	[Rick]	[]	[]
As I said, Mr Swan, talk to Sarah about an appointment.	False	True	[Mr, Swan, Sarah]	[]	[]
Fuck them, Rick.	False	True	[Rick]	[]	[]
The choice was simple, either sell the Swan family home or spend my 30s in debtors' prison.	False	True	[Swan]	[]	[]
And now tell me we haven't missed that commie cunt Billings.	False	True	[commie, cunt, Billings]	[]	[]
Sam, come on, don't be like that!	False	True	[Sam]	[]	[]
Jesus, Mary, whoever the fuck it is that deals with prayers, or let's call it what it is, begging requests.	False	True	[Jesus, Mary]	[]	[]
The Statue of fucking Liberty... but look into his eyes.	False	True	[Statue, fucking, Liberty]	[]	[]
"And you will, young Vincent, because at this point a handsome and respected local businessman steps in, buys up the company for a nominal fee, say £1, and a new ""debt free"" firm rises from the ashes of the old one."	False	True	[Vincent]	[]	[]
To soften the blow of Fitzpatrick's return,	False	True	[Fitzpatrick]	[]	[]
Hang on, Sam, this is it.	False	True	[Sam]	[]	[]
Get Fitzpatrick on that fucking car phone right now!	False	True	[Fitzpatrick]	[]	[]
Fuck you, Vincent.	False	True	[Vincent]	[]	[]
Get me someone from Bomb Squad.	False	True	[Bomb, Squad]	[]	[]
Check if they have an appointment with a Mr Vincent Swan.	False	True	[Mr, Vincent, Swan]	[]	[]
If it's too late, Sam, tell me, and I'll leave you to get on with the rest of your life.	False	True	[Sam]	[]	[]
Begging. Look at me begging, Philip!	False	True	[Philip]	[]	[]
So come on, Sam. If not for me, do it for Philip.	False	True	[Sam, Philip]	[]	[]
Do your own furniture arranging, pal.	False	True	[pal]	[]	[]
You two lazy pricks can haul this fucking monstrosity up into Walshy's...	False	True	[Walshy]	[]	[]
I'll tell you what, Ronnie, you can stick your hombres up your hombrarsehole.	False	True	[Ronnie]	[]	[]
Every so often karma can pop up and kick you in the bollocks, but the way I see it, you've got to break a few eggs to make an omelette.	False	True	[karma]	[]	[]
Come here, my little Swans.	False	True	[Swans]	[]	[]
