word,count,freq,log_freq,tfidf,tfiedf
never,6,0.000794,-7.138427096717138,-0.8405212967376686,7556.675062972292
called,3,0.000398,-7.829058552679836,-0.3831878353972866,7537.688442211055
0.9,3,0.000427,-7.75872654473565,-0.3866613912350759,7025.761124121779
0.2,3,0.000427,-7.75872654473565,-0.3866613912350759,7025.761124121779
0.7,3,0.000427,-7.75872654473565,-0.3866613912350759,7025.761124121779
1.2,3,0.000427,-7.75872654473565,-0.3866613912350759,7025.761124121779
6.5,3,0.000427,-7.75872654473565,-0.3866613912350759,7025.761124121779
5.5,3,0.000427,-7.75872654473565,-0.3866613912350759,7025.761124121779
their,15,0.00219,-6.123853735153728,-2.4494379925982104,6849.315068493151
200,12,0.00186,-6.287178791257027,-1.9086462145290417,6451.612903225806
his,21,0.00331,-5.710807089593166,-3.6772385532455494,6344.410876132931
been,12,0.00191,-6.260652036923599,-1.9167332618435444,6282.722513089006
music,2,0.000324,-8.034767042171945,-0.24891823116994358,6172.839506172839
used,4,0.000661,-7.321756718112588,-0.5463169774686429,6051.437216338881
made,5,0.000832,-7.091678117143066,-0.7050517405623997,6009.615384615385
school,3,0.000501,-7.598904456879409,-0.39479375178668713,5988.0239520958075
120,11,0.00186,-6.287178791257027,-1.7495923633182882,5913.978494623656
while,4,0.000692,-7.275924602346604,-0.5497583082031849,5780.346820809248
yet,2,0.000355,-7.943392768488859,-0.25178158228986547,5633.802816901409
during,3,0.00055,-7.505592279737757,-0.3997019673049465,5454.545454545454
500,10,0.00186,-6.287178791257027,-1.5905385121075346,5376.344086021505
old,3,0.000562,-7.484008708070583,-0.400854691251878,5338.078291814946
20,38,0.00724,-4.928134072584512,-7.710829178003932,5248.618784530387
12,34,0.00724,-4.928134072584512,-6.8991629487403605,4696.132596685083
1.3,2,0.000427,-7.75872654473565,-0.25777426082338395,4683.840749414519
0.4,2,0.000427,-7.75872654473565,-0.25777426082338395,4683.840749414519
2.2,2,0.000427,-7.75872654473565,-0.25777426082338395,4683.840749414519
1.8,2,0.000427,-7.75872654473565,-0.25777426082338395,4683.840749414519
2.3,2,0.000427,-7.75872654473565,-0.25777426082338395,4683.840749414519
ever,2,0.000447,-7.712951963350705,-0.2593040912873971,4474.272930648769
1000,18,0.00407,-5.504112279527633,-3.270282124685286,4422.604422604423
50,31,0.00724,-4.928134072584512,-6.290413276792681,4281.767955801105
30,31,0.00724,-4.928134072584512,-6.290413276792681,4281.767955801105
found,2,0.000501,-7.598904456879409,-0.2631958345244581,3992.015968063872
00,28,0.00724,-4.928134072584512,-5.681663604845003,3867.4033149171273
300,7,0.00186,-6.287178791257027,-1.1133769584752742,3763.4408602150534
400,7,0.00186,-6.287178791257027,-1.1133769584752742,3763.4408602150534
its,6,0.00162,-6.425329129737844,-0.933804304627863,3703.703703703704
since,2,0.000589,-7.437084374312687,-0.2689225910772101,3395.585738539898
11,24,0.00724,-4.928134072584512,-4.8699973755814305,3314.9171270718234
13,22,0.00724,-4.928134072584512,-4.464164260949644,3038.6740331491715
600,5,0.00186,-6.287178791257027,-0.7952692560537673,2688.1720430107525
800,5,0.00186,-6.287178791257027,-0.7952692560537673,2688.1720430107525
150,5,0.00186,-6.287178791257027,-0.7952692560537673,2688.1720430107525
16,16,0.00724,-4.928134072584512,-3.246664917054287,2209.9447513812156
40,15,0.00724,-4.928134072584512,-3.043748359738394,2071.8232044198894
15,14,0.00724,-4.928134072584512,-2.8408318024225014,1933.7016574585637
240,3,0.00186,-6.287178791257027,-0.4771615536322604,1612.9032258064515
250,3,0.00186,-6.287178791257027,-0.4771615536322604,1612.9032258064515
130,3,0.00186,-6.287178791257027,-0.4771615536322604,1612.9032258064515
180,3,0.00186,-6.287178791257027,-0.4771615536322604,1612.9032258064515
128,3,0.00186,-6.287178791257027,-0.4771615536322604,1612.9032258064515
101,3,0.00186,-6.287178791257027,-0.4771615536322604,1612.9032258064515
21,11,0.00724,-4.928134072584512,-2.232082130474822,1519.3370165745857
24,11,0.00724,-4.928134072584512,-2.232082130474822,1519.3370165745857
80,11,0.00724,-4.928134072584512,-2.232082130474822,1519.3370165745857
5000,6,0.00407,-5.504112279527633,-1.090094041561762,1474.2014742014742
2000,6,0.00407,-5.504112279527633,-1.090094041561762,1474.2014742014742
65,9,0.00724,-4.928134072584512,-1.8262490158430364,1243.0939226519338
60,9,0.00724,-4.928134072584512,-1.8262490158430364,1243.0939226519338
25,9,0.00724,-4.928134072584512,-1.8262490158430364,1243.0939226519338
14,8,0.00724,-4.928134072584512,-1.6233324585271436,1104.9723756906078
32,8,0.00724,-4.928134072584512,-1.6233324585271436,1104.9723756906078
114,2,0.00186,-6.287178791257027,-0.31810770242150693,1075.268817204301
111,2,0.00186,-6.287178791257027,-0.31810770242150693,1075.268817204301
700,2,0.00186,-6.287178791257027,-0.31810770242150693,1075.268817204301
106,2,0.00186,-6.287178791257027,-0.31810770242150693,1075.268817204301
360,2,0.00186,-6.287178791257027,-0.31810770242150693,1075.268817204301
26,7,0.00724,-4.928134072584512,-1.4204159012112507,966.8508287292818
70,7,0.00724,-4.928134072584512,-1.4204159012112507,966.8508287292818
28,6,0.00724,-4.928134072584512,-1.2174993438953576,828.7292817679559
90,6,0.00724,-4.928134072584512,-1.2174993438953576,828.7292817679559
18,6,0.00724,-4.928134072584512,-1.2174993438953576,828.7292817679559
22,6,0.00724,-4.928134072584512,-1.2174993438953576,828.7292817679559
75,6,0.00724,-4.928134072584512,-1.2174993438953576,828.7292817679559
1300,3,0.00407,-5.504112279527633,-0.545047020780881,737.1007371007371
19,5,0.00724,-4.928134072584512,-1.0145827865794648,690.6077348066299
23,5,0.00724,-4.928134072584512,-1.0145827865794648,690.6077348066299
36,5,0.00724,-4.928134072584512,-1.0145827865794648,690.6077348066299
29,4,0.00724,-4.928134072584512,-0.8116662292635718,552.4861878453039
49,4,0.00724,-4.928134072584512,-0.8116662292635718,552.4861878453039
45,4,0.00724,-4.928134072584512,-0.8116662292635718,552.4861878453039
35,4,0.00724,-4.928134072584512,-0.8116662292635718,552.4861878453039
64,4,0.00724,-4.928134072584512,-0.8116662292635718,552.4861878453039
09,4,0.00724,-4.928134072584512,-0.8116662292635718,552.4861878453039
4000,2,0.00407,-5.504112279527633,-0.3633646805205873,491.40049140049143
2015,2,0.00407,-5.504112279527633,-0.3633646805205873,491.40049140049143
1600,2,0.00407,-5.504112279527633,-0.3633646805205873,491.40049140049143
1010,2,0.00407,-5.504112279527633,-0.3633646805205873,491.40049140049143
3000,2,0.00407,-5.504112279527633,-0.3633646805205873,491.40049140049143
42,3,0.00724,-4.928134072584512,-0.6087496719476788,414.3646408839779
31,3,0.00724,-4.928134072584512,-0.6087496719476788,414.3646408839779
52,3,0.00724,-4.928134072584512,-0.6087496719476788,414.3646408839779
17,3,0.00724,-4.928134072584512,-0.6087496719476788,414.3646408839779
27,3,0.00724,-4.928134072584512,-0.6087496719476788,414.3646408839779
69,3,0.00724,-4.928134072584512,-0.6087496719476788,414.3646408839779
92,2,0.00724,-4.928134072584512,-0.4058331146317859,276.24309392265195
77,2,0.00724,-4.928134072584512,-0.4058331146317859,276.24309392265195
84,2,0.00724,-4.928134072584512,-0.4058331146317859,276.24309392265195
01,2,0.00724,-4.928134072584512,-0.4058331146317859,276.24309392265195
38,2,0.00724,-4.928134072584512,-0.4058331146317859,276.24309392265195
93,2,0.00724,-4.928134072584512,-0.4058331146317859,276.24309392265195
73,2,0.00724,-4.928134072584512,-0.4058331146317859,276.24309392265195
91,2,0.00724,-4.928134072584512,-0.4058331146317859,276.24309392265195
08,2,0.00724,-4.928134072584512,-0.4058331146317859,276.24309392265195
