word,count,freq,log_freq,tfidf,tfiedf,Topic,,,
uses,2,7.59E-05,-9.486093874,-0.2108349366,26350.46113,,34585,FALSE,1478
wonder,2,7.59E-05,-9.486093874,-0.2108349366,26350.46113,,34587,FALSE,1478
saw,6,0.000229,-8.381788554,-0.7158376713,26200.87336,,34593,FALSE,1478
remember,6,0.000229,-8.381788554,-0.7158376713,26200.87336,,34599,FALSE,1478
you've,3,0.000115,-9.07057843,-0.3307396572,26086.95652,,34602,FALSE,1478
article,3,0.000115,-9.07057843,-0.3307396572,26086.95652,,34605,FALSE,1478
and,668,0.0257,-3.661264287,-182.4506366,25992.2179,,35273,FALSE,1478
i've,13,0.000501,-7.598904457,-1.710772924,25948.10379,,35286,FALSE,1478
media,4,0.000155,-8.772085441,-0.4559919106,25806.45161,,35290,FALSE,1478
comments,2,7.76E-05,-9.463943131,-0.2113284043,25773.19588,,35292,FALSE,1478
sports,2,7.76E-05,-9.463943131,-0.2113284043,25773.19588,,35294,FALSE,1478
avoid,2,7.76E-05,-9.463943131,-0.2113284043,25773.19588,,35296,FALSE,1478
matter,6,0.000234,-8.360189443,-0.7176870861,25641.02564,,35302,FALSE,1478
room,6,0.000234,-8.360189443,-0.7176870861,25641.02564,,35308,FALSE,1478
fine,4,0.000158,-8.752915525,-0.4569905866,25316.4557,,35312,FALSE,1478
agree,2,7.94E-05,-9.44101219,-0.2118416924,25188.91688,,35314,FALSE,1478
calling,2,7.94E-05,-9.44101219,-0.2118416924,25188.91688,,35316,FALSE,1478
rich,2,7.94E-05,-9.44101219,-0.2118416924,25188.91688,,35318,FALSE,1478
manager,2,7.94E-05,-9.44101219,-0.2118416924,25188.91688,,35320,FALSE,1478
dream,2,7.94E-05,-9.44101219,-0.2118416924,25188.91688,,35322,FALSE,1478
parties,2,7.94E-05,-9.44101219,-0.2118416924,25188.91688,,35324,FALSE,1478
sell,2,7.94E-05,-9.44101219,-0.2118416924,25188.91688,,35326,FALSE,1478
group,10,0.000398,-7.829058553,-1.277292785,25125.62814,,35336,FALSE,1478
version,3,0.00012,-9.028018815,-0.3322988201,25000,,35345,FALSE,1478
taking,6,0.00024,-8.334871635,-0.7198671153,25000,,35342,FALSE,1478
long,16,0.000646,-7.344711054,-2.178438319,24767.80186,,35361,FALSE,1478
king,4,0.000162,-8.727914223,-0.4582996462,24691.35802,,35365,FALSE,1478
board,4,0.000162,-8.727914223,-0.4582996462,24691.35802,,35369,FALSE,1478
cost,4,0.000162,-8.727914223,-0.4582996462,24691.35802,,35373,FALSE,1478
fight,4,0.000162,-8.727914223,-0.4582996462,24691.35802,,35385,FALSE,1478
far,8,0.000324,-8.034767042,-0.9956729247,24691.35802,,35381,FALSE,1478
effort,2,8.13E-05,-9.417364541,-0.2123736414,24600.246,,35387,FALSE,1478
k,2,8.13E-05,-9.417364541,-0.2123736414,24600.246,,35389,FALSE,1478
condition,2,8.13E-05,-9.417364541,-0.2123736414,24600.246,,35391,FALSE,1478
we've,2,8.13E-05,-9.417364541,-0.2123736414,24600.246,,35393,FALSE,1478
well,27,0.0011,-6.812445099,-3.963334692,24545.45455,,35420,FALSE,1478
yeah,6,0.000245,-8.314252347,-0.7216523807,24489.79592,,35426,FALSE,1478
related,3,0.000123,-9.003326203,-0.3332101862,24390.2439,,35429,FALSE,1478
looked,3,0.000123,-9.003326203,-0.3332101862,24390.2439,,35432,FALSE,1478
turned,3,0.000123,-9.003326203,-0.3332101862,24390.2439,,35435,FALSE,1478
review,3,0.000123,-9.003326203,-0.3332101862,24390.2439,,35438,FALSE,1478
both,15,0.000617,-7.390641534,-2.029593768,24311.18314,,35453,FALSE,1478
around,13,0.000537,-7.529512463,-1.726539409,24208.56611,,35466,FALSE,1478
program,4,0.000166,-8.70352277,-0.459584022,24096.38554,,35470,FALSE,1478
notice,2,8.32E-05,-9.39426321,-0.2128958871,24038.46154,,35472,FALSE,1478
additional,2,8.32E-05,-9.39426321,-0.2128958871,24038.46154,,35474,FALSE,1478
carry,2,8.32E-05,-9.39426321,-0.2128958871,24038.46154,,35476,FALSE,1478
sold,2,8.32E-05,-9.39426321,-0.2128958871,24038.46154,,35478,FALSE,1478
keep,10,0.000417,-7.782424336,-1.28494664,23980.81535,,35488,FALSE,1478
child,5,0.000209,-8.473176306,-0.5900974817,23923.44498,,35493,FALSE,1478
special,5,0.000209,-8.473176306,-0.5900974817,23923.44498,,35498,FALSE,1478
earth,3,0.000126,-8.979228651,-0.3341044222,23809.52381,,35501,FALSE,1478
attention,3,0.000126,-8.979228651,-0.3341044222,23809.52381,,35534,FALSE,1478
character,3,0.000126,-8.979228651,-0.3341044222,23809.52381,,35537,FALSE,1478
him,30,0.00126,-6.676643558,-4.493275662,23809.52381,,35531,FALSE,1478
her,45,0.00191,-6.260652037,-7.187749732,23560.20942,,35582,FALSE,1478
laws,2,8.51E-05,-9.371683522,-0.2134088283,23501.76263,,35584,FALSE,1478
2.5,10,0.000427,-7.758726545,-1.288871304,23419.20375,,35594,FALSE,1478
age,5,0.000214,-8.449534543,-0.591748572,23364.48598,,35599,FALSE,1478
internet,3,0.000129,-8.955698154,-0.3349822592,23255.81395,,35602,FALSE,1478
stage,3,0.000129,-8.955698154,-0.3349822592,23255.81395,,35605,FALSE,1478
line,7,0.000302,-8.105083541,-0.8636555027,23178.80795,,35612,FALSE,1478
english,4,0.000174,-8.656455259,-0.4620829058,22988.50575,,35656,FALSE,1478
she,40,0.00174,-6.353870166,-6.295375725,22988.50575,,35652,FALSE,1478
pre,2,8.71E-05,-9.348453674,-0.2139391251,22962.11251,,35658,FALSE,1478
claim,2,8.71E-05,-9.348453674,-0.2139391251,22962.11251,,35660,FALSE,1478
flight,2,8.71E-05,-9.348453674,-0.2139391251,22962.11251,,35662,FALSE,1478
store,2,8.71E-05,-9.348453674,-0.2139391251,22962.11251,,35664,FALSE,1478
leader,2,8.71E-05,-9.348453674,-0.2139391251,22962.11251,,35666,FALSE,1478
past,5,0.000219,-8.426438828,-0.5933704738,22831.05023,,35671,FALSE,1478
fuck,5,0.000219,-8.426438828,-0.5933704738,22831.05023,,35676,FALSE,1478
death,6,0.000263,-8.243356526,-0.7278588499,22813.68821,,35682,FALSE,1478
they,73,0.00324,-5.732181949,-12.73511564,22530.8642,,35755,FALSE,1478
gotta,2,8.91E-05,-9.325751223,-0.2144599349,22446.68911,,35757,FALSE,1478
religious,2,8.91E-05,-9.325751223,-0.2144599349,22446.68911,,35759,FALSE,1478
stupid,2,8.91E-05,-9.325751223,-0.2144599349,22446.68911,,35761,FALSE,1478
send,3,0.000135,-8.91023578,-0.3366914271,22222.22222,,35764,FALSE,1478
set,9,0.000407,-7.806697373,-1.152856268,22113.02211,,35773,FALSE,1478
travel,2,9.12E-05,-9.302455661,-0.2149969936,21929.82456,,35775,FALSE,1478
effects,2,9.12E-05,-9.302455661,-0.2149969936,21929.82456,,35777,FALSE,1478
india,2,9.12E-05,-9.302455661,-0.2149969936,21929.82456,,35779,FALSE,1478
who,49,0.00224,-6.101279413,-8.031102443,21875,,35828,FALSE,1478
cause,5,0.000229,-8.381788554,-0.5965313927,21834.06114,,35833,FALSE,1478
home,12,0.00055,-7.50559228,-1.598807869,21818.18182,,35845,FALSE,1478
has,51,0.00234,-6.05760435,-8.419169866,21794.87179,,35896,FALSE,1478
sound,3,0.000138,-8.888256873,-0.3375239986,21739.13043,,35899,FALSE,1478
girls,3,0.000138,-8.888256873,-0.3375239986,21739.13043,,35902,FALSE,1478
many,18,0.000832,-7.091678117,-2.538186266,21634.61538,,35920,FALSE,1478
as,133,0.00617,-5.088056441,-26.13964714,21555.91572,,36053,FALSE,1478
majority,2,9.33E-05,-9.27969045,-0.2155244306,21436.22722,,36055,FALSE,1478
wow,2,9.33E-05,-9.27969045,-0.2155244306,21436.22722,,36057,FALSE,1478
unless,2,9.33E-05,-9.27969045,-0.2155244306,21436.22722,,36059,FALSE,1478
fair,2,9.33E-05,-9.27969045,-0.2155244306,21436.22722,,36061,FALSE,1478
close,5,0.000234,-8.360189443,-0.5980725717,21367.52137,,36066,FALSE,1478
act,5,0.000234,-8.360189443,-0.5980725717,21367.52137,,36071,FALSE,1478
coming,5,0.000234,-8.360189443,-0.5980725717,21367.52137,,36076,FALSE,1478
areas,3,0.000141,-8.866750668,-0.3383426593,21276.59574,,36085,FALSE,1478
given,6,0.000282,-8.173603487,-0.7340703534,21276.59574,,36082,FALSE,1478
left,9,0.000427,-7.758726545,-1.159984174,21077.28337,,36094,FALSE,1478
play,8,0.00038,-7.875339305,-1.015829247,21052.63158,,36102,FALSE,1478
state,11,0.000525,-7.552112295,-1.456546138,20952.38095,,36113,FALSE,1478
friday,2,9.55E-05,-9.25638431,-0.2160670876,20942.40838,,36115,FALSE,1478
operation,2,9.55E-05,-9.25638431,-0.2160670876,20942.40838,,36117,FALSE,1478
huge,2,9.55E-05,-9.25638431,-0.2160670876,20942.40838,,36123,FALSE,1478
ass,2,9.55E-05,-9.25638431,-0.2160670876,20942.40838,,36125,FALSE,1478
continued,2,9.55E-05,-9.25638431,-0.2160670876,20942.40838,,36127,FALSE,1478
global,2,9.55E-05,-9.25638431,-0.2160670876,20942.40838,,36129,FALSE,1478
force,4,0.000191,-8.56323713,-0.4671130718,20942.40838,,36121,FALSE,1478
must,12,0.000575,-7.461140517,-1.6083332,20869.56522,,36141,FALSE,1478
girl,5,0.00024,-8.334871635,-0.5998892627,20833.33333,,36146,FALSE,1478
issues,3,0.000145,-8.838776816,-0.3394134802,20689.65517,,36149,FALSE,1478
needed,3,0.000145,-8.838776816,-0.3394134802,20689.65517,,36152,FALSE,1478
various,3,0.000145,-8.838776816,-0.3394134802,20689.65517,,36155,FALSE,1478
central,3,0.000145,-8.838776816,-0.3394134802,20689.65517,,36158,FALSE,1478
children,7,0.000339,-7.989510451,-0.8761488008,20648.96755,,36165,FALSE,1478
name,9,0.000437,-7.735577363,-1.163455496,20594.96568,,36174,FALSE,1478
experience,4,0.000195,-8.542510999,-0.4682463974,20512.82051,,36178,FALSE,1478
train,2,9.77E-05,-9.233608999,-0.2166000315,20470.82907,,36180,FALSE,1478
our,27,0.00132,-6.630123542,-4.072322307,20454.54545,,36207,FALSE,1478
whole,6,0.000295,-8.128535202,-0.7381403723,20338.98305,,36213,FALSE,1478
themselves,3,0.000148,-8.818298284,-0.3402016924,20270.27027,,36216,FALSE,1478
moved,2,0.0001,-9.210340372,-0.217147241,20000,,36222,FALSE,1478
fucking,4,0.0002,-8.517193191,-0.4696382846,20000,,36220,FALSE,1478
president,5,0.000251,-8.290057619,-0.6031321168,19920.31873,,36227,FALSE,1478
knew,3,0.000151,-8.798230721,-0.340977646,19867.54967,,36230,FALSE,1478
date,3,0.000151,-8.798230721,-0.340977646,19867.54967,,36233,FALSE,1478
kids,3,0.000151,-8.798230721,-0.340977646,19867.54967,,36236,FALSE,1478
friends,5,0.000257,-8.266434473,-0.6048556988,19455.25292,,36241,FALSE,1478
support,6,0.000309,-8.082169281,-0.742374948,19417.47573,,36247,FALSE,1478
likely,3,0.000155,-8.772085441,-0.3419939329,19354.83871,,36250,FALSE,1478
100,36,0.00186,-6.287178791,-5.725938644,19354.83871,,36286,FALSE,1478
got,15,0.000776,-7.161358038,-2.094574789,19329.89691,,36301,FALSE,1478
gonna,4,0.000209,-8.473176306,-0.4720779853,19138.75598,,36305,FALSE,1478
hair,2,0.000105,-9.161550208,-0.2183036664,19047.61905,,36307,FALSE,1478
rock,2,0.000105,-9.161550208,-0.2183036664,19047.61905,,36309,FALSE,1478
several,5,0.000263,-8.243356526,-0.6065490416,19011.40684,,36314,FALSE,1478
others,5,0.000263,-8.243356526,-0.6065490416,19011.40684,,36319,FALSE,1478
dead,3,0.000158,-8.752915525,-0.3427429399,18987.34177,,36322,FALSE,1478
online,3,0.000158,-8.752915525,-0.3427429399,18987.34177,,36325,FALSE,1478
before,16,0.000851,-7.069098429,-2.263372078,18801.41011,,36341,FALSE,1478
1.1,8,0.000427,-7.758726545,-1.031097043,18735.363,,36349,FALSE,1478
married,2,0.000107,-9.142681724,-0.2187541971,18691.58879,,36351,FALSE,1478
august,2,0.000107,-9.142681724,-0.2187541971,18691.58879,,36353,FALSE,1478
super,2,0.000107,-9.142681724,-0.2187541971,18691.58879,,36355,FALSE,1478
mark,2,0.000107,-9.142681724,-0.2187541971,18691.58879,,36357,FALSE,1478
he,91,0.0049,-5.318520074,-17.11002285,18571.42857,,36448,FALSE,1478
cut,3,0.000162,-8.727914223,-0.3437247346,18518.51852,,36451,FALSE,1478
points,3,0.000162,-8.727914223,-0.3437247346,18518.51852,,36460,FALSE,1478
making,6,0.000324,-8.034767042,-0.7467546935,18518.51852,,36457,FALSE,1478
public,7,0.00038,-7.875339305,-0.8888505915,18421.05263,,36467,FALSE,1478
these,21,0.00115,-6.767993337,-3.102839934,18260.86957,,36488,FALSE,1478
specific,2,0.00011,-9.115030192,-0.2194178141,18181.81818,,36490,FALSE,1478
country,6,0.000331,-8.013392183,-0.7487465811,18126.88822,,36496,FALSE,1478
issue,3,0.000166,-8.70352277,-0.3446880165,18072.28916,,36499,FALSE,1478
entire,2,0.000112,-9.097011687,-0.2198524163,17857.14286,,36501,FALSE,1478
conditions,2,0.000112,-9.097011687,-0.2198524163,17857.14286,,36503,FALSE,1478
allowed,2,0.000112,-9.097011687,-0.2198524163,17857.14286,,36509,FALSE,1478
post,4,0.000224,-8.403864506,-0.4759715006,17857.14286,,36507,FALSE,1478
shall,3,0.00017,-8.679712121,-0.345633583,17647.05882,,36512,FALSE,1478
society,3,0.00017,-8.679712121,-0.345633583,17647.05882,,36515,FALSE,1478
which,38,0.00219,-6.123853735,-6.205242915,17351.59817,,36553,FALSE,1478
military,3,0.000174,-8.656455259,-0.3465621794,17241.37931,,36556,FALSE,1478
players,3,0.000174,-8.656455259,-0.3465621794,17241.37931,,36559,FALSE,1478
ways,2,0.000117,-9.053336623,-0.2209130272,17094.01709,,36561,FALSE,1478
respect,2,0.000117,-9.053336623,-0.2209130272,17094.01709,,36563,FALSE,1478
success,2,0.000117,-9.053336623,-0.2209130272,17094.01709,,36565,FALSE,1478
general,6,0.000355,-7.943392768,-0.7553447469,16901.40845,,36571,FALSE,1478
w,2,0.00012,-9.028018815,-0.2215325467,16666.66667,,36595,FALSE,1478
particular,2,0.00012,-9.028018815,-0.2215325467,16666.66667,,36597,FALSE,1478
into,22,0.00132,-6.630123542,-3.318188546,16666.66667,,36593,FALSE,1478
you're,12,0.000724,-7.230719166,-1.659585959,16574.58564,,36609,FALSE,1478
behind,3,0.000182,-8.611503871,-0.3483712073,16483.51648,,36612,FALSE,1478
clear,3,0.000182,-8.611503871,-0.3483712073,16483.51648,,36615,FALSE,1478
7.5,7,0.000427,-7.758726545,-0.9022099129,16393.44262,,36622,FALSE,1478
3.6,7,0.000427,-7.758726545,-0.9022099129,16393.44262,,36629,FALSE,1478
friend,4,0.000245,-8.314252347,-0.4811015871,16326.53061,,36633,FALSE,1478
history,4,0.000245,-8.314252347,-0.4811015871,16326.53061,,36637,FALSE,1478
section,2,0.000123,-9.003326203,-0.2221401241,16260.1626,,36639,FALSE,1478
jesus,2,0.000123,-9.003326203,-0.2221401241,16260.1626,,36641,FALSE,1478
west,3,0.000186,-8.589763884,-0.3492529062,16129.03226,,36644,FALSE,1478
off,13,0.000813,-7.114779448,-1.82718243,15990.1599,,36657,FALSE,1478
against,8,0.000501,-7.598904457,-1.052783338,15968.06387,,36665,FALSE,1478
large,4,0.000251,-8.290057619,-0.4825056934,15936.25498,,36669,FALSE,1478
human,4,0.000251,-8.290057619,-0.4825056934,15936.25498,,36673,FALSE,1478
website,2,0.000126,-8.979228651,-0.2227362814,15873.01587,,36675,FALSE,1478
hot,2,0.000126,-8.979228651,-0.2227362814,15873.01587,,36677,FALSE,1478
call,5,0.000316,-8.059768344,-0.6203652247,15822.78481,,36682,FALSE,1478
process,3,0.000191,-8.56323713,-0.3503348038,15706.80628,,36685,FALSE,1478
front,3,0.000191,-8.56323713,-0.3503348038,15706.80628,,36688,FALSE,1478
first,21,0.00135,-6.607650687,-3.178134105,15555.55556,,36709,FALSE,1478
stand,2,0.000129,-8.955698154,-0.2233215061,15503.87597,,36711,FALSE,1478
risk,2,0.000129,-8.955698154,-0.2233215061,15503.87597,,36713,FALSE,1478
study,3,0.000195,-8.542510999,-0.351184798,15384.61538,,36716,FALSE,1478
car,4,0.000263,-8.243356526,-0.4852392333,15209.12548,,36720,FALSE,1478
become,4,0.000263,-8.243356526,-0.4852392333,15209.12548,,36724,FALSE,1478
local,4,0.000263,-8.243356526,-0.4852392333,15209.12548,,36728,FALSE,1478
provide,2,0.000132,-8.932708635,-0.2238962538,15151.51515,,36730,FALSE,1478
following,5,0.000331,-8.013392183,-0.6239554843,15105.74018,,36735,FALSE,1478
away,6,0.000398,-7.829058553,-0.7663756708,15075.37688,,36741,FALSE,1478
shit,4,0.000269,-8.220799178,-0.4865706987,14869.88848,,36745,FALSE,1478
wouldn't,2,0.000135,-8.91023578,-0.2244609514,14814.81481,,36747,FALSE,1478
tried,2,0.000135,-8.91023578,-0.2244609514,14814.81481,,36749,FALSE,1478
led,2,0.000135,-8.91023578,-0.2244609514,14814.81481,,36751,FALSE,1478
began,2,0.000135,-8.91023578,-0.2244609514,14814.81481,,36753,FALSE,1478
over,17,0.00115,-6.767993337,-2.511822804,14782.6087,,36770,FALSE,1478
those,12,0.000813,-7.114779448,-1.686629935,14760.1476,,36782,FALSE,1478
son,3,0.000204,-8.497390564,-0.35304956,14705.88235,,36785,FALSE,1478
very,14,0.000955,-6.953799217,-2.013287925,14659.68586,,36799,FALSE,1478
was,101,0.00692,-4.973339509,-20.30828577,14595.37572,,36900,FALSE,1478
cases,2,0.000138,-8.888256873,-0.225015999,14492.75362,,36902,FALSE,1478
including,5,0.000347,-7.966185778,-0.6276529495,14409.2219,,36907,FALSE,1478
10,103,0.00724,-4.928134073,-20.9004054,14226.51934,,37010,FALSE,1478
such,11,0.000776,-7.161358038,-1.536021512,14175.25773,,37021,FALSE,1478
4.5,6,0.000427,-7.758726545,-0.7733227825,14051.52225,,37027,FALSE,1478
3.5,6,0.000427,-7.758726545,-0.7733227825,14051.52225,,37033,FALSE,1478
again,7,0.000501,-7.598904457,-0.9211854208,13972.05589,,37040,FALSE,1478
hands,2,0.000145,-8.838776816,-0.2262756535,13793.10345,,37042,FALSE,1478
east,2,0.000145,-8.838776816,-0.2262756535,13793.10345,,37044,FALSE,1478
follow,2,0.000145,-8.838776816,-0.2262756535,13793.10345,,37046,FALSE,1478
being,12,0.000871,-7.045868581,-1.70312572,13777.26751,,37058,FALSE,1478
show,6,0.000437,-7.735577363,-0.7756369975,13729.97712,,37064,FALSE,1478
brought,2,0.000148,-8.818298284,-0.2268011282,13513.51351,,37066,FALSE,1478
ground,2,0.000148,-8.818298284,-0.2268011282,13513.51351,,37068,FALSE,1478
national,5,0.000372,-7.896616704,-0.6331825626,13440.86022,,37073,FALSE,1478
saying,3,0.000224,-8.403864506,-0.3569786255,13392.85714,,37076,FALSE,1478
under,8,0.000603,-7.413593361,-1.07909884,13266.99834,,37084,FALSE,1478
groups,2,0.000151,-8.798230721,-0.2273184306,13245.03311,,37086,FALSE,1478
sent,2,0.000151,-8.798230721,-0.2273184306,13245.03311,,37092,FALSE,1478
oh,4,0.000302,-8.105083541,-0.4935174301,13245.03311,,37090,FALSE,1478
late,3,0.000229,-8.381788554,-0.3579188356,13100.43668,,37095,FALSE,1478
by,62,0.00479,-5.341224868,-11.60782434,12943.63257,,37157,FALSE,1478
office,3,0.000234,-8.360189443,-0.358843543,12820.51282,,37160,FALSE,1478
guy,3,0.000234,-8.360189443,-0.358843543,12820.51282,,37163,FALSE,1478
13.5,3,0.000234,-8.360189443,-0.358843543,12820.51282,,37166,FALSE,1478
single,3,0.000234,-8.360189443,-0.358843543,12820.51282,,37169,FALSE,1478
political,3,0.000234,-8.360189443,-0.358843543,12820.51282,,37172,FALSE,1478
ago,3,0.000234,-8.360189443,-0.358843543,12820.51282,,37175,FALSE,1478
t,3,0.00024,-8.334871635,-0.3599335576,12500,,37178,FALSE,1478
parents,2,0.000162,-8.727914223,-0.2291498231,12345.67901,,37184,FALSE,1478
evidence,2,0.000162,-8.727914223,-0.2291498231,12345.67901,,37186,FALSE,1478
hear,2,0.000162,-8.727914223,-0.2291498231,12345.67901,,37188,FALSE,1478
al,2,0.000162,-8.727914223,-0.2291498231,12345.67901,,37190,FALSE,1478
though,4,0.000324,-8.034767042,-0.4978364623,12345.67901,,37182,FALSE,1478
story,3,0.000245,-8.314252347,-0.3608261903,12244.89796,,37193,FALSE,1478
tell,4,0.000331,-8.013392183,-0.4991643874,12084.59215,,37197,FALSE,1478
include,2,0.000166,-8.70352277,-0.229792011,12048.19277,,37199,FALSE,1478
had,26,0.00219,-6.123853735,-4.245692521,11872.14612,,37225,FALSE,1478
thanks,4,0.000339,-7.989510451,-0.5006564576,11799.41003,,37229,FALSE,1478
1.5,5,0.000427,-7.758726545,-0.6444356521,11709.60187,,37234,FALSE,1478
news,3,0.000257,-8.266434473,-0.3629134193,11673.15175,,37237,FALSE,1478
last,8,0.000692,-7.275924602,-1.099516616,11560.69364,,37245,FALSE,1478
own,6,0.000525,-7.552112295,-0.7944797118,11428.57143,,37251,FALSE,1478
gave,2,0.000178,-8.633727008,-0.2316496686,11235.95506,,37253,FALSE,1478
available,2,0.000178,-8.633727008,-0.2316496686,11235.95506,,37255,FALSE,1478
position,2,0.000182,-8.611503871,-0.2322474715,10989.01099,,37257,FALSE,1478
french,2,0.000182,-8.611503871,-0.2322474715,10989.01099,,37259,FALSE,1478
held,2,0.000182,-8.611503871,-0.2322474715,10989.01099,,37261,FALSE,1478
said,10,0.000912,-6.999870568,-1.428597844,10964.91228,,37271,FALSE,1478
april,2,0.000186,-8.589763884,-0.2328352708,10752.68817,,37273,FALSE,1478
early,3,0.000282,-8.173603487,-0.3670351767,10638.29787,,37276,FALSE,1478
period,2,0.000191,-8.56323713,-0.2335565359,10471.20419,,37278,FALSE,1478
mother,2,0.000191,-8.56323713,-0.2335565359,10471.20419,,37280,FALSE,1478
thought,4,0.000389,-7.851931214,-0.5094288132,10282.77635,,37284,FALSE,1478
0.25,2,0.000195,-8.542510999,-0.2341231987,10256.41026,,37286,FALSE,1478
asked,2,0.000195,-8.542510999,-0.2341231987,10256.41026,,37288,FALSE,1478
meet,2,0.000195,-8.542510999,-0.2341231987,10256.41026,,37290,FALSE,1478
0.95,2,0.000195,-8.542510999,-0.2341231987,10256.41026,,37292,FALSE,1478
final,2,0.000195,-8.542510999,-0.2341231987,10256.41026,,37294,FALSE,1478
0.65,2,0.000195,-8.542510999,-0.2341231987,10256.41026,,37296,FALSE,1478
land,2,0.0002,-8.517193191,-0.2348191423,10000,,37298,FALSE,1478
great,7,0.000708,-7.253066464,-0.9651090383,9887.00565,,37305,FALSE,1478
s,5,0.000513,-7.575234713,-0.660045555,9746.588694,,37310,FALSE,1478
your,29,0.00302,-5.802498448,-4.997847093,9602.649007,,37339,FALSE,1478
night,4,0.000417,-7.782424336,-0.5139786559,9592.326139,,37343,FALSE,1478
r,2,0.000209,-8.473176306,-0.2360389927,9569.37799,,37345,FALSE,1478
father,2,0.000209,-8.473176306,-0.2360389927,9569.37799,,37347,FALSE,1478
men,3,0.000316,-8.059768344,-0.3722191348,9493.670886,,37350,FALSE,1478
0.8,4,0.000427,-7.758726545,-0.5155485216,9367.681499,,37354,FALSE,1478
0.3,4,0.000427,-7.758726545,-0.5155485216,9367.681499,,37358,FALSE,1478
based,3,0.000324,-8.034767042,-0.3733773468,9259.259259,,37361,FALSE,1478
turn,2,0.000219,-8.426438828,-0.2373481895,9132.420091,,37363,FALSE,1478
due,2,0.000219,-8.426438828,-0.2373481895,9132.420091,,37365,FALSE,1478
seen,3,0.000331,-8.013392183,-0.3743732906,9063.444109,,37368,FALSE,1478
took,3,0.000331,-8.013392183,-0.3743732906,9063.444109,,37371,FALSE,1478
top,3,0.000331,-8.013392183,-0.3743732906,9063.444109,,37374,FALSE,1478
told,3,0.000339,-7.989510451,-0.3754923432,8849.557522,,37377,FALSE,1478
may,9,0.00102,-6.887952652,-1.306629191,8823.529412,,37386,FALSE,1478
11.5,2,0.000234,-8.360189443,-0.2392290287,8547.008547,,37388,FALSE,1478
20.5,2,0.000234,-8.360189443,-0.2392290287,8547.008547,,37390,FALSE,1478
south,2,0.000245,-8.314252347,-0.2405507936,8163.265306,,37392,FALSE,1478
lost,2,0.000245,-8.314252347,-0.2405507936,8163.265306,,37394,FALSE,1478
hope,2,0.000251,-8.290057619,-0.2412528467,7968.12749,,37396,FALSE,1478
new,14,0.00178,-6.331141915,-2.211291452,7865.168539,,37410,FALSE,1478
help,4,0.000513,-7.575234713,-0.528036444,7797.270955,,37414,FALSE,1478
control,2,0.000257,-8.266434473,-0.2419422795,7782.101167,,37416,FALSE,1478
were,18,0.00234,-6.05760435,-2.971471717,7692.307692,,37434,FALSE,1478
never,6,0.000794,-7.138427097,-0.8405212967,7556.675063,,37440,FALSE,1478
called,3,0.000398,-7.829058553,-0.3831878354,7537.688442,,37443,FALSE,1478
0.9,3,0.000427,-7.758726545,-0.3866613912,7025.761124,,37446,FALSE,1478
0.2,3,0.000427,-7.758726545,-0.3866613912,7025.761124,,37449,FALSE,1478
0.7,3,0.000427,-7.758726545,-0.3866613912,7025.761124,,37452,FALSE,1478
1.2,3,0.000427,-7.758726545,-0.3866613912,7025.761124,,37455,FALSE,1478
6.5,3,0.000427,-7.758726545,-0.3866613912,7025.761124,,37458,FALSE,1478
5.5,3,0.000427,-7.758726545,-0.3866613912,7025.761124,,37461,FALSE,1478
their,15,0.00219,-6.123853735,-2.449437993,6849.315068,,37476,FALSE,1478
200,12,0.00186,-6.287178791,-1.908646215,6451.612903,,37488,FALSE,1478
his,21,0.00331,-5.71080709,-3.677238553,6344.410876,,37509,FALSE,1478
been,12,0.00191,-6.260652037,-1.916733262,6282.722513,,37521,FALSE,1478
music,2,0.000324,-8.034767042,-0.2489182312,6172.839506,,37523,FALSE,1478
used,4,0.000661,-7.321756718,-0.5463169775,6051.437216,,37527,FALSE,1478
made,5,0.000832,-7.091678117,-0.7050517406,6009.615385,,37532,FALSE,1478
school,3,0.000501,-7.598904457,-0.3947937518,5988.023952,,37535,FALSE,1478
120,11,0.00186,-6.287178791,-1.749592363,5913.978495,,37546,FALSE,1478
while,4,0.000692,-7.275924602,-0.5497583082,5780.346821,,37550,FALSE,1478
yet,2,0.000355,-7.943392768,-0.2517815823,5633.802817,,37552,FALSE,1478
during,3,0.00055,-7.50559228,-0.3997019673,5454.545455,,37555,FALSE,1478
500,10,0.00186,-6.287178791,-1.590538512,5376.344086,,37565,FALSE,1478
old,3,0.000562,-7.484008708,-0.4008546913,5338.078292,,37568,FALSE,1478
20,38,0.00724,-4.928134073,-7.710829178,5248.618785,,37606,FALSE,1478
12,34,0.00724,-4.928134073,-6.899162949,4696.132597,,37640,FALSE,1478
1.3,2,0.000427,-7.758726545,-0.2577742608,4683.840749,,37642,FALSE,1478
0.4,2,0.000427,-7.758726545,-0.2577742608,4683.840749,,37644,FALSE,1478
2.2,2,0.000427,-7.758726545,-0.2577742608,4683.840749,,37646,FALSE,1478
1.8,2,0.000427,-7.758726545,-0.2577742608,4683.840749,,37648,FALSE,1478
2.3,2,0.000427,-7.758726545,-0.2577742608,4683.840749,,37650,FALSE,1478
ever,2,0.000447,-7.712951963,-0.2593040913,4474.272931,,37652,FALSE,1478
1000,18,0.00407,-5.50411228,-3.270282125,4422.604423,,37670,FALSE,1478
50,31,0.00724,-4.928134073,-6.290413277,4281.767956,,37701,FALSE,1478
