starttime	text	fname	is_action	dates	locations	names
519.37	Oh , remind me .	EN2009b.B.words.xml	remind	[]	[]	[]
593.5	'Cause I could get it backwards easily , you know , and so it is just as well for w for you to check this .	EN2009b.B.words.xml	get	[]	[]	[]
651.24	Okay , but they may need help finding the something if they can't do X. fig , I suppose .	EN2009b.B.words.xml	need	[]	[]	[X.]
688.17	Just ask them , look , you know say we you need something that does S.V.G. and then um if they if they come back and say ha , then y you may need to poodle around a bit looking for something .	EN2009b.B.words.xml	ask	[]	[]	[S.V.G.]
718.12	Oh , so well I can imagine there being uh shapes that you could construct in S.V.G. format that would fox the model builder in some way .	EN2009b.B.words.xml	imagine	[]	[]	[S.V.G.]
783.99	Well but by self-intersection here , I'll draw here , if I can find the right end of the pen .	EN2009b.B.words.xml	draw	[]	[]	[]
798.66	Um I mean you know , some f rainy day you might wanna think about 	EN2009b.B.words.xml	wanna	[]	[]	[]
807.32	I mean it you know , later on we can fix it if it if it turns out those parts it's not urgent now .	EN2009b.B.words.xml	fix	[]	[]	[]
1038.93	Well , she'll have to u use the C.V.S. eventually 'cause we don't really have a good way of doing this otherwise .	EN2009b.B.words.xml	have	[]	[]	[C.V.S.]
1216.87	Um I'll have to look .	EN2009b.B.words.xml	have	[]	[]	[]
1263.55	So I mean this this might be a good case for or it might uh or it might be that you should just like , you know , talk to me about this stuff if I happen to be around at the time that you're doing it and not y so i if the writing stuff down on the Wiki gets to be too high a proportion of things , then then you don't necessarily wanna do it .	EN2009b.B.words.xml	talk	[]	[]	[Wiki]
1294.59	Um so it you know , we can do things more informally where f you feel the Wikis are getting in the way of things .	EN2009b.B.words.xml	do	[]	[]	[Wikis]
1325.57	So I'll I'll look at it .	EN2009b.B.words.xml	look	[]	[]	[]
1369.41	And uh and so , you know , you could just have sort of well the I think we discussed having it with an English voice-over or having it with no voice-over and then having it w just with cartoon noises or something like or you know when things break .	EN2009b.B.words.xml	have	[]	[]	[]
1393.96	Oh , so we could produce a Dutch voice-over for the same thing .	EN2009b.B.words.xml	produce	[]	[]	[]
1485.37	Or or you could just point to you know , have b great big arrow that points at the two pieces that broke .	EN2009b.B.words.xml	point	[]	[]	[]
1596.19	If you if you're using it , keep it .	EN2009b.B.words.xml	keep	[]	[]	[]
1733.07	Mean , people have been using tamgrams for ages .	EN2009b.B.words.xml	Mean	[]	[]	[]
1798.33	You really only need Robin , right , to to specify the rest .	EN2009b.B.words.xml	specify	[]	[]	[Robin]
1846.0	And I can imagine it's gonna take a wee while to I can imagine you know , so that might be the focus of discussions next week or something , right , that um what need out of this and 	EN2009b.B.words.xml	imagine	[next week]	[]	[]
1860.11	Yeah , so you might wanna try and come .	EN2009b.B.words.xml	wanna	[]	[]	[]
1862.28	If you get that far , try and come equipped with a list of the kinds of things you want out of it and and so we can look through and see .	EN2009b.B.words.xml	try	[]	[]	[]
1868.36	Um uh y Ellen might have views on what kinds of things once we have a list , right .	EN2009b.B.words.xml	have	[]	[]	[Ellen]
1877.24	So , but it'd be good to , you know , make sure once we have a list of the things that we think we're getting of it that it matches her intentions for what we were supposed to get out of it .	EN2009b.B.words.xml	make	[]	[]	[]
1885.06	So um , you know , if we do talk about that , then it might be nice to have her along for it .	EN2009b.B.words.xml	talk	[]	[]	[]
2179.02	See , I have to explain .	EN2009b.B.words.xml	See	[]	[]	[]
2219.47	I mean I do spend time talking to you guys .	EN2009b.B.words.xml	spend	[]	[]	[]
978.36	Put it colours .	IS1000a.D.words.xml	Put	[]	[]	[]
979.02	Maybe it would help us .	IS1000a.D.words.xml	help	[]	[]	[]
140.38	Um so do we want to do the presentation first , or do we want to um 	ES2014b.A.words.xml	want	[]	[]	[]
197.72	So we'll start with yourself on the basis that uh 	ES2014b.A.words.xml	start	[]	[]	[]
738.69	So basically we'd have to uh we'd have to be putting that on um the the product .	ES2014b.A.words.xml	have	[]	[]	[]
819.51	Well th the on the Well uh for for general television purposes obviously you have channels one to five at this point in time , and we'd have to have some room for uh future such channels .	ES2014b.A.words.xml	have	[]	[]	[]
891.09	Maybe you could have a fast forward on the on the channels that w and then you could dispense with more otherwise .	ES2014b.A.words.xml	have	[]	[]	[]
897.68	Y you'd want you'd want to get fairly quickly to the channel that you wanted .	ES2014b.A.words.xml	want	[]	[]	[]
913.94	Yeah , I s I suppose in a sense you could have um if you've got a hundred channels then if you had sort of an easy way of getting rather than having to go one to a hundred , you could go one to one to ten , ten to twenty and then have a second button to get you to the actual channel you want and that would cut down your time .	ES2014b.A.words.xml	go	[]	[]	[]
949.76	Limit the number of buttons , user friendly .	ES2014b.A.words.xml	Limit	[]	[]	[]
964.02	Well that's true , yeah , you could get fifty by five and a zero or whatever , that that makes sense .	ES2014b.A.words.xml	get	[]	[]	[]
1000.27	Well we've we've got um that it's remote for T.V. only otherwise project would become too complex with uh which would endanger the time to market was one of the considerations .	ES2014b.A.words.xml	become	[]	[]	[T.V.]
1383.67	Well if you're trying to avoid having a second product 'cause obviously you could have a second product that gave you the right pitch which would set the remote off to say here I am sort of thing , you know without sound recognition .	ES2014b.A.words.xml	have	[]	[]	[]
1406.2	You'd want to try and av just have the one product that if 	ES2014b.A.words.xml	want	[]	[]	[]
1417.39	Um I dunno um talking about vo I mean obviously if you've got voice recognition then you can do it in that way because it'll recognise the voice and you can give it a command , a set command whatever that happened to be .	ES2014b.A.words.xml	do	[]	[]	[]
1615.8	We'll also know w when the next meeting is I um so we'll know how long we've got to complete that task .	ES2014b.A.words.xml	know	[]	[]	[]
1623.47	And then we can report back at the next meeting and say right okay yes , we've achieved this or we haven't achieved this , this is how far we've progressed .	ES2014b.A.words.xml	report	[]	[]	[]
1643.88	And if dur between the time of this meeting finishing and the next meeting starting , if you get any additional information that uh only you have at that point in time you'd think would be relevant to other people in terms of their des decision making um process , then we should communicate that as quickly as possible and not wait until the next meeting .	ES2014b.A.words.xml	communicate	[]	[]	[des]
1674.1	Come along with it in the next meeting , we can discuss it then and take whatever action is appropriate .	ES2014b.A.words.xml	Come	[]	[]	[]
1696.91	I would guess so .	ES2014b.A.words.xml	guess	[]	[]	[]
1769.34	Well If you think that more people can whistle than clap then that's fine , then go for that option , but if I would have thought that more people could clap rather than whistle , so uh so clap option .	ES2014b.A.words.xml	go	[]	[]	[]
2056.42	Can bring out when needed .	ES2014b.A.words.xml	bring	[]	[]	[]
2157.88	Channel up and down .	ES2014b.A.words.xml	Channel	[]	[]	[]
2292.32	Well you might get some research .	ES2014b.A.words.xml	get	[]	[]	[]
2300.42	Right so I'll do the minutes of uh this meeting .	ES2014b.A.words.xml	do	[]	[]	[]
2304.6	And we'll meet back at I'm not sure .	ES2014b.A.words.xml	meet	[]	[]	[]
2316.72	Come on .	ES2014b.A.words.xml	Come	[]	[]	[]
107.62	Uh I'll open .	IS1002b.A.words.xml	open	[]	[]	[]
109.13	Um you should know that I'll be taking minutes during all the meetings , as I was struggling to our last time uh and that'll be easier for me now because I'm not actually giving the whole presentation .	IS1002b.A.words.xml	know	[]	[]	[]
128.03	Um now you can all give your presentations .	IS1002b.A.words.xml	give	[]	[]	[]
132.65	We can talk about the requirements and hopefully come to some decisions .	IS1002b.A.words.xml	talk	[]	[]	[]
152.1	So does anyone have any overall 	IS1002b.A.words.xml	have	[]	[]	[]
353.19	So we can have a look at the working design first from participant two .	IS1002b.A.words.xml	have	[]	[]	[]
580.69	I can give you that to click on .	IS1002b.A.words.xml	give	[]	[]	[]
592.77	Just go up to view .	IS1002b.A.words.xml	go	[]	[]	[]
755.95	So that might play on what we can do .	IS1002b.A.words.xml	play	[]	[]	[]
794.24	Well there there is a for example on digital T.V. systems you have you can press a button and you can buy things in adverts , and you can uh you can view through a catalogue for example .	IS1002b.A.words.xml	view	[]	[]	[T.V.]
820.32	So now the things to think here are that that there's gonna be more functionality , potentially that we can handle .	IS1002b.A.words.xml	handle	[]	[]	[]
841.68	If if it's , for example , a trainable one then we're just simply having like an up , down , left , right , an okay button or something like that might might do as well in future proofing it .	IS1002b.A.words.xml	do	[]	[]	[]
884.71	I'll communicate that back to those guys there a a and th the message really we wanna be sending to them is that , although teletext may become outdated w there's no l logic in not having it in there anyway 	IS1002b.A.words.xml	communicate	[]	[]	[teletext]
1098.55	But we can talk a little bit more potentially in the marketing marketing presentation about this .	IS1002b.A.words.xml	talk	[]	[]	[]
1525.0	We we well do we necessarily have to change the end cost because uh 	IS1002b.A.words.xml	have	[]	[]	[]
1555.45	Yeah we we can certainly push for a more expensive product if that's gonna be 	IS1002b.A.words.xml	push	[]	[]	[]
1908.56	Well I'd be inclined to say , if we can make the design better than any comparable remote while reducing the cost , then that's the way we really should play it .	IS1002b.A.words.xml	make	[]	[]	[]
1918.4	If we can take it down to you know fifteen rather than twenty-five and make a low profit-margin on it , but we're really doing that to sell the brand .	IS1002b.A.words.xml	take	[]	[]	[]
1929.41	Uh rather th uh to to to sell for Real Reactions .	IS1002b.A.words.xml	sell	[]	[]	[]
1931.95	And I can communicate this to to the more senior uh mm people within the company here to to get a reaction .	IS1002b.A.words.xml	communicate	[]	[]	[mm]
2249.61	The last remote you'll ever buy .	IS1002b.A.words.xml	buy	[]	[]	[]
2278.35	Um need to look into whether we can do that but uh I think we we have some m mobile phone-based products uh checking quickly our Internet .	IS1002b.A.words.xml	need	[]	[]	[]
2309.32	Yeah I think so , without it being too In fact we can cut costs through using the manufacturing that's already gonna be in place here .	IS1002b.A.words.xml	cut	[]	[]	[]
176.57	Um and according to Rolling Stone it's the freshest , funniest and scariest crime thril thriller to come along since Pulp Fiction .	IB4011.A.words.xml	funniest	[]	[]	[Rolling, Stone, Pulp, Fiction]
234.44	Send your complaints to Rolling Stone .	IB4011.A.words.xml	Send	[]	[]	[Rolling, Stone]
238.17	So on the next couple of slides I'll just go through some of um more detailed stuff that we might need for administrative purposes .	IB4011.A.words.xml	go	[]	[]	[]
464.04	Let it's a sort of different style from the other movies we've seen , and they have a twist , so it's not your general movie where you just kind of sit through it and go , oh okay , get up and leave .	IB4011.A.words.xml	Let	[]	[]	[]
1432.21	Yeah , but you'd get a different impression if you had bright blue sky and bright sunshine behind it .	IB4011.A.words.xml	get	[]	[]	[]
1928.76	And then maybe replace the paragraph that you had on the first poster with either shorter sort of descriptions , not even of the whole plot , but just descriptions of the movie or 'cause I think that paragraph is too long , people don't r generally just stand there and then read the whole thing .	IB4011.A.words.xml	replace	[]	[]	[]
2089.28	Um I'd go for Sixth Sense , just because it's different from all the other ones and 	IB4011.A.words.xml	go	[]	[]	[Sixth, Sense]
2217.72	I'll give two to American Beauty and 	IB4011.A.words.xml	give	[]	[]	[American, Beauty]
2248.24	Well you can keep the format , I mean th you didn't have that many graphics in the first one .	IB4011.A.words.xml	keep	[]	[]	[]
2352.26	We can ask people casually , sort of what genre of movie they want , or 	IB4011.A.words.xml	ask	[]	[]	[]
2361.62	Start again .	IB4011.A.words.xml	Start	[]	[]	[]
2363.4	Or go back to the fifties .	IB4011.A.words.xml	go	[]	[]	[]
647.84	Okay um I'll do some 	ES2006a.A.words.xml	do	[]	[]	[]
